DonorID,DonationDate,DonationAmount,Channel,Region,FirstDonationDate,Engagement,Frequency
D01414,2023-12-08,61.96,Campaign,London,2022-07-28,Yes,4
D01414,2023-06-23,18.75,Campaign,London,2022-07-28,No,4
D01415,2021-01-03,85.22,Shop,Birmingham,2020-08-21,No,1
D01416,2024-05-26,18.52,Shop,Glasgow,2023-03-31,No,4
D01416,2023-11-25,124.29,Event,Manchester,2023-03-31,No,4
D01417,2022-11-14,21.62,Online,Leeds,2022-08-09,No,5
D01417,2022-09-30,16.47,Online,Liverpool,2022-08-09,No,5
D01417,2024-08-06,95.03,Shop,Edinburgh,2022-08-09,No,5
D01417,2023-01-25,62.02,Campaign,Glasgow,2022-08-09,Yes,5
D01418,2023-05-16,10.81,Online,Liverpool,2022-04-26,Yes,6
D01418,2022-10-29,28.46,Shop,Leeds,2022-04-26,Yes,6
D01418,2024-04-10,63.29,Campaign,Glasgow,2022-04-26,Yes,6
D01418,2024-02-29,64.65,Shop,Manchester,2022-04-26,No,6
D01418,2022-12-03,42.68,Online,Manchester,2022-04-26,Yes,6
D01418,2023-10-22,41.14,Online,Leeds,2022-04-26,Yes,6
D01419,2024-09-22,85.75,Online,Glasgow,2023-10-06,No,3
D01419,2024-07-19,79.53,Online,Birmingham,2023-10-06,Yes,3
D01420,2024-03-20,12.34,Campaign,Edinburgh,2021-06-28,No,5
D01420,2024-05-22,93.28,Online,Leeds,2021-06-28,No,5
D01420,2022-11-16,27.87,Event,Leeds,2021-06-28,No,5
D01420,2021-09-24,88.4,Event,Glasgow,2021-06-28,No,5
D01421,2020-11-27,55.97,Campaign,Birmingham,2020-04-24,No,3
D01421,2020-11-11,14.05,Shop,London,2020-04-24,No,3
D01421,2023-07-17,92.16,Event,London,2020-04-24,Yes,3
D01422,2024-05-21,45.84,Online,London,2022-01-03,No,4
D01422,2024-11-15,205.71,Campaign,Glasgow,2022-01-03,No,4
D01422,2023-04-13,55.42,Online,Manchester,2022-01-03,Yes,4
D01422,2024-01-13,92.52,Campaign,Birmingham,2022-01-03,No,4
D01423,2021-10-18,62.73,Campaign,Birmingham,2020-04-30,Yes,5
D01423,2022-07-17,72.78,Campaign,Glasgow,2020-04-30,No,5
D01423,2023-02-19,97.18,Shop,London,2020-04-30,Yes,5
D01423,2021-04-01,10.48,Campaign,Edinburgh,2020-04-30,Yes,5
D01423,2024-04-05,81.09,Event,Edinburgh,2020-04-30,Yes,5
D01425,2024-10-12,70.67,Online,Glasgow,2022-01-29,Yes,3
D01425,2024-08-16,24.52,Event,Birmingham,2022-01-29,No,3
D01425,2022-01-31,96.72,Event,Manchester,2022-01-29,Yes,3
D01426,2023-09-19,30.4,Online,Liverpool,2020-10-15,No,6
D01426,2024-05-26,63.16,Shop,Edinburgh,2020-10-15,No,6
D01426,2023-05-16,19.73,Shop,Leeds,2020-10-15,Yes,6
D01426,2023-05-22,19.58,Event,Birmingham,2020-10-15,No,6
D01426,2024-09-12,18.58,Online,Liverpool,2020-10-15,Yes,6
D01426,2021-11-27,22.08,Event,Birmingham,2020-10-15,Yes,6
D01427,2022-08-23,51.18,Shop,Liverpool,2021-08-02,No,4
D01427,2023-03-26,76.07,Shop,Liverpool,2021-08-02,No,4
D01427,2024-04-19,68.06,Shop,Manchester,2021-08-02,No,4
D01427,2023-09-23,13.13,Shop,Edinburgh,2021-08-02,Yes,4
D01428,2022-04-07,40.99,Campaign,London,2020-08-21,No,4
D01428,2022-02-18,39.47,Online,Manchester,2020-08-21,No,4
D01428,2023-06-16,23.31,Campaign,Birmingham,2020-08-21,Yes,4
D01428,2021-10-18,11.69,Shop,Liverpool,2020-08-21,Yes,4
D01429,2023-09-08,14.93,Campaign,Birmingham,2022-07-01,Yes,5
D01429,2024-06-24,27.69,Shop,Birmingham,2022-07-01,Yes,5
D01429,2023-10-16,16.8,Shop,Birmingham,2022-07-01,No,5
D01430,2023-03-23,115.45,Event,Birmingham,2023-01-20,Yes,8
D01431,2024-05-12,10.78,Event,Glasgow,2020-05-31,No,4
D01431,2022-08-30,59.67,Event,Glasgow,2020-05-31,Yes,4
D01431,2023-08-21,39.2,Shop,Glasgow,2020-05-31,No,4
D01431,2022-05-30,20.86,Online,Leeds,2020-05-31,No,4
D01432,2024-04-22,63.23,Online,Leeds,2023-02-17,Yes,3
D01433,2023-06-08,24.13,Event,Liverpool,2023-05-03,Yes,4
D01433,2024-05-31,11.11,Event,London,2023-05-03,Yes,4
D01435,2023-10-13,116.73,Campaign,Edinburgh,2022-09-16,Yes,5
D01435,2023-02-08,65.71,Shop,Birmingham,2022-09-16,Yes,5
D01436,2024-02-10,89.74,Shop,London,2021-02-09,No,4
D01436,2022-11-17,23.26,Shop,Birmingham,2021-02-09,Yes,4
D01436,2023-03-31,142.59,Event,Birmingham,2021-02-09,No,4
D01436,2023-08-09,18.84,Online,Glasgow,2021-02-09,No,4
D01437,2022-01-14,12.27,Event,Glasgow,2021-02-17,No,3
D01437,2022-01-02,24.56,Online,London,2021-02-17,Yes,3
D01437,2022-07-13,38.91,Campaign,Manchester,2021-02-17,Yes,3
D01438,2024-04-07,40.08,Event,Edinburgh,2023-03-01,No,5
D01438,2024-06-22,43.52,Shop,Manchester,2023-03-01,No,5
D01438,2023-09-03,13.71,Online,Birmingham,2023-03-01,No,5
D01439,2024-07-19,55.51,Event,Manchester,2022-12-29,No,3
D01439,2024-06-05,42.61,Campaign,Glasgow,2022-12-29,Yes,3
D01440,2024-11-09,39.12,Shop,Liverpool,2022-01-01,No,5
D01440,2024-12-06,47.92,Shop,London,2022-01-01,Yes,5
D01440,2022-10-01,24.06,Online,Manchester,2022-01-01,No,5
D01440,2023-02-06,16.67,Campaign,Birmingham,2022-01-01,No,5
D01440,2023-10-10,27.31,Campaign,Liverpool,2022-01-01,No,5
D01441,2022-03-24,29.63,Event,Glasgow,2022-03-13,Yes,3
D01441,2024-12-10,190.77,Shop,Leeds,2022-03-13,No,3
D01441,2023-04-27,29.44,Shop,Birmingham,2022-03-13,No,3
D01442,2024-07-06,10.46,Campaign,Birmingham,2023-01-12,No,3
D01442,2023-03-14,38.29,Campaign,Birmingham,2023-01-12,No,3
D01443,2024-12-19,43.73,Campaign,Edinburgh,2023-03-12,Yes,6
D01443,2024-08-31,227.18,Event,London,2023-03-12,Yes,6
D01444,2024-11-25,130.68,Shop,London,2021-01-16,Yes,3
D01444,2023-07-10,90.85,Online,Leeds,2021-01-16,No,3
D01444,2021-05-21,95.78,Shop,Leeds,2021-01-16,Yes,3
D01445,2024-09-30,17.79,Online,Glasgow,2022-01-06,No,3
D01445,2024-09-18,39.43,Online,Birmingham,2022-01-06,Yes,3
D01445,2023-05-03,29.87,Shop,London,2022-01-06,Yes,3
D01446,2022-11-20,39.3,Online,London,2021-04-12,No,3
D01446,2022-11-18,117.09,Shop,Manchester,2021-04-12,No,3
D01446,2021-12-17,109.4,Shop,Edinburgh,2021-04-12,Yes,3
D01447,2024-05-12,14.88,Event,Birmingham,2022-07-11,No,3
D01448,2023-10-22,89.08,Online,Glasgow,2020-08-20,Yes,8
D01448,2024-02-28,43.51,Online,Edinburgh,2020-08-20,Yes,8
D01448,2021-04-30,38.44,Campaign,Manchester,2020-08-20,No,8
D01448,2022-05-20,20.36,Event,Birmingham,2020-08-20,Yes,8
D01448,2022-02-25,43.0,Online,Edinburgh,2020-08-20,Yes,8
D01448,2022-07-23,112.11,Event,Birmingham,2020-08-20,Yes,8
D01448,2024-04-15,17.5,Event,Edinburgh,2020-08-20,No,8
D01448,2021-11-05,19.91,Shop,Birmingham,2020-08-20,No,8
D01449,2024-09-09,173.37,Online,Birmingham,2023-08-23,No,4
D01450,2024-03-20,39.18,Event,Leeds,2022-08-12,Yes,9
D01450,2023-12-22,13.56,Event,Edinburgh,2022-08-12,No,9
D01450,2024-01-27,76.34,Event,London,2022-08-12,Yes,9
D01450,2024-03-14,34.96,Shop,Edinburgh,2022-08-12,No,9
D01450,2022-11-29,21.69,Event,London,2022-08-12,No,9
D01450,2023-12-30,52.25,Event,Edinburgh,2022-08-12,No,9
D01450,2024-10-20,11.9,Event,Liverpool,2022-08-12,Yes,9
D01451,2023-07-31,42.47,Campaign,Liverpool,2022-04-20,No,2
D01452,2023-10-23,24.49,Event,Edinburgh,2020-09-01,No,1
D01453,2022-03-31,15.24,Online,Glasgow,2021-05-02,Yes,2
D01453,2022-07-26,16.42,Shop,Liverpool,2021-05-02,No,2
D01454,2024-04-17,52.72,Shop,London,2021-02-14,No,1
D01455,2024-05-26,82.22,Shop,Manchester,2022-06-27,No,7
D01455,2023-03-10,75.11,Campaign,Liverpool,2022-06-27,No,7
D01455,2023-07-17,63.4,Event,Liverpool,2022-06-27,Yes,7
D01455,2024-01-22,11.76,Online,Manchester,2022-06-27,Yes,7
D01456,2022-03-21,68.21,Online,Leeds,2021-05-11,Yes,4
D01456,2021-07-19,12.4,Event,Leeds,2021-05-11,Yes,4
D01456,2023-12-03,87.12,Campaign,Liverpool,2021-05-11,Yes,4
D01456,2024-06-23,42.82,Shop,Glasgow,2021-05-11,Yes,4
D01457,2023-06-02,55.71,Shop,Liverpool,2020-11-23,Yes,2
D01457,2024-03-11,29.13,Online,London,2020-11-23,Yes,2
D01458,2021-12-29,21.8,Online,Manchester,2021-06-07,Yes,4
D01458,2021-09-03,10.38,Shop,London,2021-06-07,No,4
D01458,2024-12-15,40.21,Online,Glasgow,2021-06-07,No,4
D01458,2021-11-27,33.56,Campaign,Manchester,2021-06-07,No,4
D01459,2023-06-20,47.98,Event,Birmingham,2022-04-20,No,2
D01460,2021-08-16,65.42,Online,Edinburgh,2020-09-13,Yes,3
D01460,2021-10-06,10.14,Campaign,Edinburgh,2020-09-13,No,3
D01460,2024-07-28,28.31,Online,Liverpool,2020-09-13,Yes,3
D01461,2020-12-29,47.5,Event,Leeds,2020-11-09,No,3
D01461,2023-11-02,10.37,Event,Edinburgh,2020-11-09,Yes,3
D01461,2021-08-30,74.14,Event,Liverpool,2020-11-09,No,3
D01462,2024-11-26,41.16,Online,Leeds,2023-07-30,Yes,5
D01462,2023-09-05,64.94,Campaign,Leeds,2023-07-30,Yes,5
D01462,2023-12-13,73.63,Event,Birmingham,2023-07-30,Yes,5
D01463,2023-08-21,51.86,Event,Glasgow,2020-03-21,No,5
D01463,2024-02-20,16.03,Shop,Manchester,2020-03-21,Yes,5
D01463,2021-09-08,63.87,Event,Manchester,2020-03-21,No,5
D01463,2022-03-31,120.7,Online,Liverpool,2020-03-21,Yes,5
D01463,2023-06-13,91.74,Event,Birmingham,2020-03-21,No,5
D01464,2023-10-26,95.41,Online,Birmingham,2023-09-27,No,10
D01464,2024-06-09,72.34,Shop,Leeds,2023-09-27,Yes,10
D01464,2024-04-20,70.69,Event,Glasgow,2023-09-27,No,10
D01464,2024-04-04,26.62,Event,Edinburgh,2023-09-27,No,10
D01464,2024-04-24,188.41,Event,Leeds,2023-09-27,Yes,10
D01465,2022-05-22,54.99,Event,Edinburgh,2020-06-29,No,2
D01465,2023-04-27,20.82,Event,Edinburgh,2020-06-29,Yes,2
D01466,2023-07-06,15.37,Event,Glasgow,2021-02-03,Yes,4
D01466,2023-12-03,27.28,Shop,London,2021-02-03,Yes,4
D01466,2022-07-14,32.39,Event,Leeds,2021-02-03,No,4
D01466,2021-12-04,18.72,Online,London,2021-02-03,No,4
D01467,2022-01-04,11.0,Event,Liverpool,2020-06-08,No,2
D01467,2023-09-12,40.2,Event,Birmingham,2020-06-08,Yes,2
D01468,2023-04-28,51.78,Online,Manchester,2021-08-08,Yes,4
D01468,2022-04-18,47.1,Event,Glasgow,2021-08-08,Yes,4
D01468,2022-08-09,86.84,Event,Liverpool,2021-08-08,No,4
D01469,2023-09-29,136.42,Campaign,Glasgow,2020-06-23,Yes,3
D01469,2024-03-02,79.83,Online,Liverpool,2020-06-23,Yes,3
D01469,2021-04-24,74.52,Event,London,2020-06-23,Yes,3
D01470,2023-08-31,57.81,Campaign,Birmingham,2020-12-01,No,4
D01470,2023-12-05,44.19,Online,Leeds,2020-12-01,Yes,4
D01470,2023-08-16,36.6,Shop,Manchester,2020-12-01,No,4
D01470,2020-12-28,46.85,Campaign,Edinburgh,2020-12-01,Yes,4
D01471,2024-04-15,14.66,Event,Liverpool,2021-10-25,Yes,2
D01472,2024-01-11,36.23,Event,Glasgow,2023-12-09,Yes,4
D01474,2023-08-15,81.96,Campaign,Leeds,2021-10-11,No,3
D01474,2023-02-21,40.43,Online,Manchester,2021-10-11,No,3
D01474,2022-12-22,12.09,Campaign,Leeds,2021-10-11,No,3
D01475,2021-12-14,47.54,Online,Liverpool,2021-06-17,Yes,6
D01475,2023-05-12,59.88,Event,Manchester,2021-06-17,Yes,6
D01475,2022-05-15,68.95,Event,Leeds,2021-06-17,No,6
D01475,2023-12-10,79.41,Event,Edinburgh,2021-06-17,Yes,6
D01475,2022-09-17,16.89,Online,London,2021-06-17,Yes,6
D01475,2021-11-23,38.22,Campaign,Edinburgh,2021-06-17,Yes,6
D01476,2024-11-02,69.34,Campaign,Manchester,2023-12-12,No,5
D01476,2024-10-20,136.18,Shop,Manchester,2023-12-12,No,5
D01476,2024-03-13,26.54,Campaign,Leeds,2023-12-12,No,5
D01477,2023-01-25,84.35,Shop,Leeds,2021-02-06,Yes,3
D01477,2024-12-06,45.96,Event,Manchester,2021-02-06,Yes,3
D01477,2024-10-08,16.41,Online,Liverpool,2021-02-06,No,3
D01478,2024-09-10,158.35,Event,Leeds,2022-07-12,No,3
D01478,2022-12-25,47.93,Online,Glasgow,2022-07-12,No,3
D01479,2021-09-02,15.03,Online,Manchester,2020-08-16,Yes,5
D01479,2021-01-16,60.13,Campaign,Birmingham,2020-08-16,No,5
D01479,2020-10-10,18.38,Campaign,Leeds,2020-08-16,No,5
D01479,2024-01-18,44.76,Shop,Manchester,2020-08-16,Yes,5
D01479,2023-12-03,85.77,Event,Manchester,2020-08-16,Yes,5
D01480,2023-12-16,24.8,Online,Manchester,2023-03-13,No,5
D01480,2024-07-09,13.82,Campaign,Leeds,2023-03-13,Yes,5
D01481,2023-12-10,55.44,Campaign,Edinburgh,2021-08-27,No,5
D01481,2022-09-02,13.05,Online,Liverpool,2021-08-27,No,5
D01481,2022-11-15,41.11,Online,Liverpool,2021-08-27,Yes,5
D01481,2022-05-24,26.5,Campaign,London,2021-08-27,Yes,5
D01481,2023-12-30,23.21,Campaign,Edinburgh,2021-08-27,No,5
D01482,2023-07-16,16.3,Campaign,London,2021-06-17,No,4
D01482,2023-05-20,45.69,Event,Glasgow,2021-06-17,No,4
D01482,2024-03-06,27.23,Campaign,Glasgow,2021-06-17,No,4
D01482,2024-11-29,88.63,Shop,Glasgow,2021-06-17,No,4
D01483,2022-01-30,57.67,Online,Leeds,2021-12-31,Yes,3
D01483,2024-05-24,188.16,Online,Liverpool,2021-12-31,No,3
D01483,2024-11-10,70.39,Campaign,Edinburgh,2021-12-31,No,3
D01484,2022-09-09,112.13,Shop,Manchester,2021-10-21,Yes,3
D01484,2023-08-13,51.13,Campaign,Manchester,2021-10-21,No,3
D01485,2024-01-13,36.77,Event,Glasgow,2023-01-24,Yes,3
D01485,2023-12-07,11.32,Shop,Edinburgh,2023-01-24,Yes,3
D01486,2023-12-11,44.99,Campaign,Liverpool,2021-10-07,Yes,4
D01486,2023-08-22,48.36,Campaign,Leeds,2021-10-07,No,4
D01486,2022-04-18,68.46,Shop,Manchester,2021-10-07,Yes,4
D01486,2024-10-08,25.52,Online,Leeds,2021-10-07,No,4
D01487,2023-09-26,31.16,Event,Leeds,2022-08-20,No,2
D01487,2024-12-07,91.07,Event,Birmingham,2022-08-20,Yes,2
D01488,2024-08-02,31.1,Campaign,London,2022-09-02,No,5
D01488,2024-07-08,107.64,Online,Leeds,2022-09-02,No,5
D01489,2023-02-24,11.73,Shop,Edinburgh,2021-03-23,Yes,2
D01489,2023-12-20,22.73,Event,Birmingham,2021-03-23,Yes,2
D01490,2021-07-03,10.84,Online,Edinburgh,2021-04-05,No,3
D01490,2023-04-09,98.62,Shop,Glasgow,2021-04-05,No,3
D01490,2021-12-03,30.85,Shop,Edinburgh,2021-04-05,No,3
D01491,2024-07-13,97.67,Campaign,London,2023-11-17,Yes,2
D01491,2024-03-25,21.23,Shop,Birmingham,2023-11-17,No,2
D01492,2023-06-04,27.6,Campaign,Manchester,2022-10-10,No,6
D01494,2022-12-16,126.45,Shop,Leeds,2022-09-07,No,6
D01494,2022-10-17,13.16,Campaign,Birmingham,2022-09-07,Yes,6
D01494,2022-09-25,23.83,Online,Birmingham,2022-09-07,No,6
D01494,2024-06-27,63.18,Shop,Manchester,2022-09-07,Yes,6
D01495,2024-11-07,53.15,Online,Edinburgh,2022-09-10,No,7
D01495,2023-06-14,58.54,Event,Edinburgh,2022-09-10,No,7
D01495,2024-07-11,40.3,Online,Birmingham,2022-09-10,No,7
D01495,2024-11-14,160.06,Event,Liverpool,2022-09-10,No,7
D01496,2024-12-24,62.32,Online,Glasgow,2022-01-19,Yes,5
D01496,2024-06-02,36.36,Event,Manchester,2022-01-19,No,5
D01496,2023-05-15,22.72,Shop,Birmingham,2022-01-19,No,5
D01496,2023-09-30,10.9,Campaign,Edinburgh,2022-01-19,Yes,5
D01497,2022-12-06,124.21,Campaign,Glasgow,2022-10-30,Yes,3
D01497,2024-06-01,29.02,Shop,Edinburgh,2022-10-30,Yes,3
D01497,2023-09-16,17.81,Event,London,2022-10-30,Yes,3
D01498,2022-10-04,23.17,Shop,Birmingham,2021-10-18,No,5
D01498,2023-06-11,36.52,Event,Leeds,2021-10-18,No,5
D01498,2024-07-24,136.79,Event,Birmingham,2021-10-18,Yes,5
D01498,2022-03-17,101.29,Online,Liverpool,2021-10-18,No,5
D01499,2023-12-23,37.28,Event,Birmingham,2021-11-09,No,2
D01499,2024-07-17,10.34,Shop,Manchester,2021-11-09,Yes,2
D01500,2022-11-10,50.69,Online,Liverpool,2020-07-19,No,4
D01500,2023-08-25,32.34,Online,Birmingham,2020-07-19,No,4
D01500,2023-11-24,45.21,Event,Liverpool,2020-07-19,Yes,4
D01500,2020-09-14,19.84,Event,Liverpool,2020-07-19,Yes,4
D01501,2024-03-29,20.82,Online,Glasgow,2022-11-13,Yes,2
D01502,2023-08-24,60.52,Shop,Liverpool,2020-11-17,No,5
D01502,2023-11-18,95.31,Shop,London,2020-11-17,No,5
D01502,2021-03-02,35.55,Campaign,Manchester,2020-11-17,No,5
D01502,2022-03-01,18.77,Online,London,2020-11-17,Yes,5
D01502,2024-06-13,75.83,Online,Edinburgh,2020-11-17,Yes,5
D01503,2024-08-26,31.98,Shop,Birmingham,2022-06-21,Yes,9
D01503,2022-12-05,19.25,Event,Manchester,2022-06-21,No,9
D01503,2023-07-10,98.34,Shop,London,2022-06-21,No,9
D01503,2023-08-27,23.71,Campaign,Manchester,2022-06-21,Yes,9
D01503,2024-08-10,62.05,Event,Birmingham,2022-06-21,Yes,9
D01503,2023-01-13,34.69,Event,Liverpool,2022-06-21,No,9
D01504,2023-05-29,44.34,Event,Manchester,2020-10-26,No,3
D01504,2023-11-18,50.04,Shop,Liverpool,2020-10-26,Yes,3
D01504,2024-04-14,26.52,Campaign,Manchester,2020-10-26,No,3
D01505,2023-04-19,31.62,Online,Manchester,2023-04-01,No,3
D01506,2024-03-01,72.52,Campaign,Leeds,2021-05-28,Yes,4
D01506,2022-11-21,19.07,Campaign,Manchester,2021-05-28,No,4
D01506,2021-12-13,55.24,Online,Leeds,2021-05-28,Yes,4
D01507,2023-07-01,170.73,Shop,London,2022-08-26,Yes,4
D01507,2024-06-21,15.34,Event,Leeds,2022-08-26,Yes,4
D01507,2024-06-05,27.6,Event,Glasgow,2022-08-26,No,4
D01508,2023-06-02,39.71,Event,London,2022-06-02,Yes,6
D01508,2022-06-13,219.03,Campaign,Leeds,2022-06-02,No,6
D01508,2022-11-27,63.44,Online,Glasgow,2022-06-02,No,6
D01508,2022-09-19,70.13,Shop,London,2022-06-02,No,6
D01509,2023-04-24,23.34,Online,Birmingham,2022-11-21,Yes,5
D01510,2023-08-31,87.92,Campaign,Liverpool,2022-02-09,Yes,5
D01510,2022-03-23,61.23,Event,Liverpool,2022-02-09,Yes,5
D01510,2023-03-04,17.32,Event,Edinburgh,2022-02-09,Yes,5
D01510,2024-11-26,13.01,Online,Glasgow,2022-02-09,Yes,5
D01510,2023-11-02,57.78,Event,Manchester,2022-02-09,No,5
D01511,2020-04-26,13.47,Event,Birmingham,2020-04-11,Yes,4
D01511,2023-08-02,198.53,Event,Edinburgh,2020-04-11,Yes,4
D01511,2022-06-29,153.29,Campaign,Manchester,2020-04-11,Yes,4
D01511,2020-12-19,78.59,Online,Leeds,2020-04-11,Yes,4
D01512,2024-05-24,11.5,Event,Edinburgh,2022-10-24,Yes,4
D01512,2023-11-10,34.15,Shop,Manchester,2022-10-24,No,4
D01513,2022-06-18,102.09,Event,Birmingham,2021-08-02,No,6
D01513,2023-01-01,13.49,Event,Glasgow,2021-08-02,No,6
D01513,2021-09-15,68.37,Event,Birmingham,2021-08-02,No,6
D01513,2023-04-14,62.62,Shop,Edinburgh,2021-08-02,No,6
D01513,2021-08-26,78.75,Event,Birmingham,2021-08-02,No,6
D01513,2023-09-05,59.74,Event,Edinburgh,2021-08-02,Yes,6
D01514,2024-04-27,19.84,Event,Leeds,2021-07-22,Yes,3
D01514,2024-10-30,78.48,Shop,Manchester,2021-07-22,No,3
D01514,2023-08-27,93.25,Campaign,Liverpool,2021-07-22,No,3
D01515,2023-07-16,47.7,Event,Leeds,2021-09-09,No,6
D01515,2024-03-11,51.25,Online,Liverpool,2021-09-09,Yes,6
D01515,2024-11-16,156.82,Event,Manchester,2021-09-09,Yes,6
D01515,2022-03-01,22.09,Online,Liverpool,2021-09-09,Yes,6
D01516,2021-09-08,36.63,Online,Glasgow,2020-08-29,Yes,3
D01516,2023-07-29,48.14,Shop,Manchester,2020-08-29,No,3
D01516,2023-05-21,13.73,Shop,Leeds,2020-08-29,No,3
D01517,2022-11-24,100.22,Shop,Leeds,2022-07-08,No,5
D01517,2024-12-08,50.66,Online,Birmingham,2022-07-08,Yes,5
D01517,2023-03-30,25.05,Event,London,2022-07-08,No,5
D01518,2024-01-02,34.7,Shop,Liverpool,2023-09-25,Yes,5
D01519,2021-09-09,15.59,Shop,Glasgow,2020-02-13,No,4
D01519,2020-12-12,81.01,Campaign,Leeds,2020-02-13,No,4
D01519,2021-10-18,82.49,Campaign,Edinburgh,2020-02-13,No,4
D01519,2024-01-12,37.8,Event,Leeds,2020-02-13,Yes,4
D01520,2021-01-26,52.31,Shop,Leeds,2020-01-20,No,4
D01520,2021-09-17,57.45,Online,Edinburgh,2020-01-20,No,4
D01520,2020-04-22,81.05,Shop,Birmingham,2020-01-20,Yes,4
D01520,2021-09-09,98.18,Event,Edinburgh,2020-01-20,No,4
D01521,2021-11-27,42.13,Event,Birmingham,2020-04-17,No,6
D01521,2021-09-24,36.83,Campaign,Glasgow,2020-04-17,Yes,6
D01521,2022-08-02,13.69,Shop,Glasgow,2020-04-17,Yes,6
D01521,2023-06-03,156.42,Online,Manchester,2020-04-17,Yes,6
D01521,2021-04-28,51.16,Campaign,Edinburgh,2020-04-17,Yes,6
D01521,2021-08-11,75.0,Online,Leeds,2020-04-17,No,6
D01522,2023-11-15,124.84,Online,Glasgow,2022-11-26,No,3
D01523,2020-09-24,45.18,Campaign,London,2020-08-02,Yes,2
D01523,2023-05-17,61.48,Event,London,2020-08-02,Yes,2
D01524,2024-01-09,52.95,Shop,Glasgow,2023-02-07,Yes,3
D01524,2023-09-29,247.87,Online,Birmingham,2023-02-07,No,3
D01525,2024-02-03,16.24,Shop,Glasgow,2021-04-08,No,4
D01525,2023-08-15,80.03,Campaign,Liverpool,2021-04-08,Yes,4
D01525,2023-10-26,19.88,Event,Glasgow,2021-04-08,Yes,4
D01526,2024-02-04,36.82,Event,Birmingham,2023-06-07,Yes,4
D01527,2023-07-13,71.13,Online,Manchester,2022-08-26,No,4
D01527,2024-09-21,87.7,Event,Glasgow,2022-08-26,Yes,4
D01528,2023-11-21,31.89,Event,Manchester,2021-11-01,Yes,2
D01529,2024-07-26,113.27,Event,Glasgow,2023-09-08,No,5
D01529,2024-07-27,56.42,Shop,London,2023-09-08,No,5
D01530,2024-01-07,36.06,Shop,Leeds,2023-06-26,No,4
D01530,2023-08-22,26.77,Event,Edinburgh,2023-06-26,No,4
D01531,2024-04-21,105.87,Online,London,2023-09-28,Yes,5
D01531,2024-04-10,18.84,Campaign,London,2023-09-28,Yes,5
D01531,2024-12-01,13.42,Campaign,Birmingham,2023-09-28,No,5
D01532,2024-06-16,98.67,Event,Edinburgh,2023-02-12,Yes,4
D01533,2024-01-11,16.25,Online,London,2023-01-17,No,7
D01534,2023-06-27,51.92,Shop,Manchester,2020-06-04,Yes,5
D01534,2020-07-05,69.41,Online,Liverpool,2020-06-04,No,5
D01534,2022-11-22,50.5,Online,Liverpool,2020-06-04,Yes,5
D01534,2021-10-13,26.14,Event,Birmingham,2020-06-04,Yes,5
D01534,2023-06-12,29.88,Event,Birmingham,2020-06-04,No,5
D01535,2023-03-27,47.3,Online,Edinburgh,2020-07-25,No,7
D01535,2021-11-01,36.21,Shop,Glasgow,2020-07-25,Yes,7
D01535,2024-05-02,29.51,Shop,Glasgow,2020-07-25,No,7
D01535,2021-02-10,88.14,Event,Leeds,2020-07-25,No,7
D01535,2020-10-29,15.47,Campaign,Edinburgh,2020-07-25,No,7
D01535,2022-06-21,68.5,Event,Birmingham,2020-07-25,No,7
D01535,2021-11-21,14.26,Event,London,2020-07-25,No,7
D01536,2023-02-22,94.97,Campaign,Liverpool,2022-12-01,No,4
D01536,2024-07-24,58.02,Shop,Liverpool,2022-12-01,No,4
D01536,2024-01-02,174.88,Shop,Manchester,2022-12-01,Yes,4
D01537,2023-08-03,69.2,Campaign,Liverpool,2023-06-07,Yes,2
D01537,2023-12-30,131.09,Online,Birmingham,2023-06-07,Yes,2
D01538,2022-06-10,36.39,Campaign,Glasgow,2020-02-02,Yes,7
D01538,2023-04-09,10.46,Campaign,Leeds,2020-02-02,No,7
D01538,2020-11-28,49.59,Online,London,2020-02-02,No,7
D01538,2023-08-17,21.38,Event,Manchester,2020-02-02,No,7
D01538,2022-07-26,19.3,Event,Edinburgh,2020-02-02,No,7
D01538,2023-12-04,19.58,Online,Glasgow,2020-02-02,No,7
D01538,2022-05-01,37.56,Shop,London,2020-02-02,No,7
D01539,2022-11-12,129.89,Online,London,2022-03-02,Yes,5
D01539,2024-08-17,18.77,Online,Leeds,2022-03-02,Yes,5
D01539,2022-12-29,16.9,Campaign,Glasgow,2022-03-02,Yes,5
D01540,2023-01-18,12.08,Online,Manchester,2022-10-19,No,4
D01540,2023-07-11,18.22,Shop,Leeds,2022-10-19,No,4
D01541,2024-12-21,93.27,Campaign,Edinburgh,2021-08-09,No,5
D01541,2022-06-24,47.22,Campaign,Manchester,2021-08-09,No,5
D01541,2023-05-26,20.28,Shop,Liverpool,2021-08-09,No,5
D01541,2022-02-14,18.33,Online,Leeds,2021-08-09,Yes,5
D01541,2024-06-04,40.27,Online,Birmingham,2021-08-09,Yes,5
D01542,2021-12-03,67.45,Online,Glasgow,2021-05-05,Yes,4
D01542,2024-01-26,27.65,Event,Leeds,2021-05-05,No,4
D01542,2022-01-21,40.09,Online,London,2021-05-05,Yes,4
D01542,2024-03-01,20.83,Online,Glasgow,2021-05-05,Yes,4
D01543,2024-02-28,14.72,Shop,Glasgow,2023-10-22,No,4
D01543,2024-10-04,49.84,Online,Edinburgh,2023-10-22,No,4
D01544,2024-03-06,13.95,Event,Edinburgh,2022-07-18,Yes,3
D01545,2024-12-26,86.42,Campaign,Glasgow,2021-04-05,Yes,6
